time,x,y
  1.6400000000012487e+00,  1.3444782086514856e-01, -3.2120717224947051e-03
  1.6500000000012698e+00,  1.4345806524505006e-01, -3.3365043331673567e-03
  1.6600000000012909e+00,  1.5300218894305828e-01, -3.4564683281299450e-03
  1.6700000000013120e+00,  1.6309577965274857e-01, -3.5702535368412639e-03
  1.6800000000013331e+00,  1.7375281584274405e-01, -3.6759684010527235e-03
  1.6900000000013542e+00,  1.8498552531202944e-01, -3.7715463367099427e-03
  1.7000000000013753e+00,  1.9680425469518931e-01, -3.8547714434746336e-03
  1.7100000000013964e+00,  2.0921735101426125e-01, -3.9233246002096083e-03
  1.7200000000014175e+00,  2.2223105841856144e-01, -3.9748356455742099e-03
  1.7300000000014386e+00,  2.3584943496716865e-01, -4.0069509312446981e-03
  1.7400000000014597e+00,  2.5007429946922610e-01, -4.0174099198116951e-03
  1.7500000000014808e+00,  2.6490522499591529e-01, -4.0041345643250592e-03
  1.7600000000015019e+00,  2.8033960290037585e-01, -3.9653264235014456e-03
  1.7700000000015230e+00,  2.9637280377884961e-01, -3.8995627378766999e-03
  1.7800000000015441e+00,  3.1299845421533945e-01, -3.8058813748673061e-03
  1.7900000000015652e+00,  3.3020882891116909e-01, -3.6838442550012041e-03
  1.8000000000015863e+00,  3.4799533183464887e-01, -3.5335714442947964e-03
  1.8100000000016074e+00,  3.6634901747791615e-01, -3.3557427459649939e-03
  1.8200000000016285e+00,  3.8526109289513177e-01, -3.1514699662011925e-03
  1.8300000000016496e+00,  4.0472330276518625e-01, -2.9217743866919938e-03
  1.8400000000016707e+00,  4.2472792804415327e-01, -2.6680649364805549e-03
  1.8500000000016918e+00,  4.4526736033057857e-01, -2.3922242366887121e-03
  1.8600000000017129e+00,  4.6633404279764340e-01, -2.0965171968840334e-03
  1.8700000000017341e+00,  4.8792066725771788e-01, -1.7834663492395210e-03
  1.8800000000017552e+00,  5.1002041937088127e-01, -1.4557520746232063e-03
  1.8900000000017763e+00,  5.3262719433064432e-01, -1.1160075469336542e-03
  1.9000000000017974e+00,  5.5573564300712319e-01, -7.6654072194076283e-04
  1.9100000000018185e+00,  5.7934115410028331e-01, -4.0979324838437761e-04
  1.9200000000018396e+00,  6.0343985489748020e-01, -4.8284643443417471e-05
  1.9300000000018607e+00,  6.2802861987234082e-01,  3.1554074701518192e-04
  1.9400000000018818e+00,  6.5310507413863472e-01,  6.7940886386235952e-04
  1.9500000000019029e+00,  6.7866757888086249e-01,  1.0412659173695497e-03
  1.9600000000019240e+00,  7.0471519328552756e-01,  1.3992979965172913e-03
  1.9700000000019451e+00,  7.3124761428378604e-01,  1.7519330199017285e-03
  1.9800000000019662e+00,  7.5826510031566374e-01,  2.0978341453696796e-03
  1.9900000000019873e+00,  7.8576838788249048e-01,  2.4358901099146447e-03
  2.0000000000020082e+00,  8.1375860999446792e-01,  2.7652050803787520e-03
  2.0100000000019849e+00,  8.4223722431031167e-01,  3.0850887157477871e-03
  2.0200000000019616e+00,  8.7120595652752419e-01,  3.3950461630570710e-03
  2.0300000000019383e+00,  9.0066676209870933e-01,  3.6947674236777611e-03
  2.0400000000019149e+00,  9.3062179982051463e-01,  3.9841172031625906e-03
  2.0500000000018916e+00,  9.6107336106420871e-01,  4.2631299351130062e-03
  2.0600000000018683e+00,  9.9202384219193562e-01,  4.5319925344052955e-03
  2.0700000000018450e+00,  1.0234758126125707e+00,  4.7910260325801481e-03
  2.0800000000018217e+00,  1.0554321057205736e+00,  5.0406702884381281e-03
  2.0900000000017984e+00,  1.0878959171335165e+00,  5.2814707058951721e-03
  2.1000000000017751e+00,  1.1208709027456143e+00,  5.5140680785485501e-03
  2.1100000000017518e+00,  1.1543612715250744e+00,  5.7391930976812278e-03
  2.1200000000017285e+00,  1.1883718692925369e+00,  5.9576675614904520e-03
  2.1300000000017052e+00,  1.2229082488622003e+00,  6.1704153128967461e-03
  2.1400000000016819e+00,  1.2579767170526404e+00,  6.3784880924349346e-03
  2.1500000000016586e+00,  1.2935843365277084e+00,  6.5831162395907517e-03
  2.1600000000016353e+00,  1.3297388328045043e+00,  6.7858048836996936e-03
  2.1700000000016120e+00,  1.3664482996549647e+00,  6.9885217428093376e-03
  2.1800000000015887e+00,  1.4037198729932152e+00,  7.1940860158883112e-03
  2.1900000000015654e+00,  1.4415532216483944e+00,  7.4065686292922326e-03
  2.2000000000015421e+00,  1.4799344006765547e+00,  7.6304779811380346e-03
  2.2100000000015187e+00,  1.5188379364597129e+00,  7.8692594081116972e-03
  2.2200000000014954e+00,  1.5582327391783521e+00,  8.1249140006857835e-03
  2.2300000000014721e+00,  1.5980866151343445e+00,  8.3987084654151625e-03
  2.2400000000014488e+00,  1.6383681866398740e+00,  8.6915655547234669e-03
  2.2500000000014255e+00,  1.6790492783581752e+00,  9.0039887626716837e-03
  2.2600000000014022e+00,  1.7201057534448907e+00,  9.3360266141861124e-03
  2.2700000000013789e+00,  1.7615180676966973e+00,  9.6872009359822535e-03
  2.2800000000013556e+00,  1.8032714777413756e+00,  1.0056566982304851e-02
  2.2900000000013323e+00,  1.8453552906792414e+00,  1.0442823282855769e-02
  2.3000000000013090e+00,  1.8877622298057375e+00,  1.0844570686367336e-02
  2.3100000000012857e+00,  1.9304877785065826e+00,  1.1260383000881174e-02
  2.3200000000012624e+00,  1.9735294857632715e+00,  1.1688665024560011e-02
  2.3300000000012391e+00,  2.0168862805389582e+00,  1.2127750653406624e-02
  2.3400000000012158e+00,  2.0605578573791474e+00,  1.2576005721442796e-02
  2.3500000000011925e+00,  2.1045431893439344e+00,  1.3032230897455258e-02
  2.3600000000011692e+00,  2.1488376080296270e+00,  1.3495701871870776e-02
  2.3700000000011459e+00,  2.1934327374176030e+00,  1.3965811054838812e-02
  2.3800000000011226e+00,  2.2383173472529858e+00,  1.4442073962706740e-02
  2.3900000000010992e+00,  2.2834781296506637e+00,  1.4924113931244454e-02
  2.4000000000010759e+00,  2.3289004462986354e+00,  1.5411627867962597e-02
  2.4100000000010526e+00,  2.3745690232045797e+00,  1.5904344895854999e-02
  2.4200000000010293e+00,  2.4204685321509580e+00,  1.6401985670795368e-02
  2.4300000000010060e+00,  2.4665840424630741e+00,  1.6904232576704727e-02
  2.4400000000009827e+00,  2.5129015353105828e+00,  1.7410730675583318e-02
  2.4500000000009594e+00,  2.5594081956347319e+00,  1.7921076940788240e-02
  2.4600000000009361e+00,  2.6060925106285078e+00,  1.8434807696295484e-02
  2.4700000000009128e+00,  2.6529443264716077e+00,  1.8951414559504134e-02
  2.4800000000008895e+00,  2.6999547905795271e+00,  1.9470357437846753e-02
  2.4900000000008662e+00,  2.7471161970188716e+00,  1.9991066509099271e-02
  2.5000000000008429e+00,  2.7944218493238822e+00,  2.0512950055248207e-02
  2.5100000000008196e+00,  2.8418659258301915e+00,  2.1035405678538684e-02
  2.5200000000007963e+00,  2.8894433394868568e+00,  2.1557831615015059e-02
  2.5300000000007730e+00,  2.9371496010716096e+00,  2.2079637335822539e-02
  2.5400000000007497e+00,  2.9849806937815258e+00,  2.2600252997297596e-02
  2.5500000000007264e+00,  3.0329329641865921e+00,  2.3119137411517492e-02
  2.5600000000007030e+00,  3.0810030320087107e+00,  2.3635784357255697e-02
  2.5700000000006797e+00,  3.1291877192306634e+00,  2.4149727207576077e-02
  2.5800000000006564e+00,  3.1776392659136201e+00,  2.4582550429951149e-02
  2.5900000000006331e+00,  3.2267132038501556e+00,  2.4971283005822426e-02
  2.6000000000006098e+00,  3.2764813999327416e+00,  2.5344608963970266e-02
  2.6100000000005865e+00,  3.3269960440254662e+00,  2.5700035493295890e-02
  2.6200000000005632e+00,  3.3782946537064187e+00,  2.6037308789469332e-02
  2.6300000000005399e+00,  3.4303976764331883e+00,  2.6357306079724478e-02
  2.6400000000005166e+00,  3.4832964799069743e+00,  2.6661939494171363e-02
  2.6500000000004933e+00,  3.5369451437429360e+00,  2.6954970429618710e-02
  2.6600000000004700e+00,  3.5912665582656000e+00,  2.7242026669854317e-02
  2.6700000000004467e+00,  3.6461671030684459e+00,  2.7529427584700925e-02
  2.6800000000004234e+00,  3.7015519059425110e+00,  2.7823118625260296e-02
  2.6900000000004001e+00,  3.7573367982844785e+00,  2.8127956605790275e-02
  2.7000000000003768e+00,  3.8134575088225682e+00,  2.8447306810539155e-02
  2.7100000000003535e+00,  3.8698725747252496e+00,  2.8783228487258058e-02
  2.7200000000003302e+00,  3.9265603438350101e+00,  2.9136838152910408e-02
  2.7300000000003068e+00,  3.9835137818795494e+00,  2.9508601236362422e-02
  2.7400000000002835e+00,  4.0407371304937660e+00,  2.9898510127875831e-02
  2.7500000000002602e+00,  4.0982406154979962e+00,  3.0306181527848492e-02
  2.7600000000002369e+00,  4.1560372610484064e+00,  3.0731019834660644e-02
  2.7700000000002136e+00,  4.2141405322012648e+00,  3.1172307081732124e-02
  2.7800000000001903e+00,  4.2725625976967718e+00,  3.1629284117508996e-02
  2.7900000000001670e+00,  4.3313132803419743e+00,  3.2101210045806641e-02
  2.8000000000001437e+00,  4.3903995771165416e+00,  3.2587399109939942e-02
  2.8100000000001204e+00,  4.4498256170742092e+00,  3.3087237126744384e-02
  2.8200000000000971e+00,  4.5095929299552324e+00,  3.3600181557653874e-02
  2.8300000000000738e+00,  4.5697009084038713e+00,  3.4125750397662739e-02
  2.8400000000000505e+00,  4.6301473605108399e+00,  3.4663505171413533e-02
  2.8500000000000272e+00,  4.6909290677293809e+00,  3.5213032583532478e-02
  2.8600000000000039e+00,  4.7520422854383009e+00,  3.5773928129576082e-02
  2.8699999999999806e+00,  4.8134831472422563e+00,  3.6345783619795943e-02
  2.8799999999999573e+00,  4.8752479564492273e+00,  3.6928179376532297e-02
  2.8899999999999340e+00,  4.9373333664097183e+00,  3.7520680973030400e-02
  2.8999999999999106e+00,  4.9997364640720532e+00,  3.8122839811465574e-02
  2.9099999999998873e+00,  5.0624547780487585e+00,  3.8734196556076961e-02
  2.9199999999998640e+00,  5.1254862345494052e+00,  3.9354286378660217e-02
  2.9299999999998407e+00,  5.1888290830609058e+00,  3.9982645065345657e-02
  2.9399999999998174e+00,  5.2524818100449719e+00,  4.0618815209886500e-02
  2.9499999999997941e+00,  5.3164430543590946e+00,  4.1262351927655934e-02
  2.9599999999997708e+00,  5.3807115334660764e+00,  4.1912827729972110e-02
  2.9699999999997475e+00,  5.4452859853466151e+00,  4.2569836379010635e-02
  2.9799999999997242e+00,  5.5101651276778050e+00,  4.3232995686473721e-02
  2.9899999999997009e+00,  5.5753476333995797e+00,  4.3901949322333642e-02
  2.9999999999996776e+00,  5.6408321202338252e+00,  4.4576367764063290e-02
  3.0099999999996543e+00,  5.7066171509333756e+00,  4.5255948547926750e-02
  3.0199999999996310e+00,  5.7727012408598162e+00,  4.5940415989511332e-02
  3.0299999999996077e+00,  5.8390828697461803e+00,  4.6629520527331859e-02
  3.0399999999995844e+00,  5.9057604950261622e+00,  4.7323037819741766e-02
  3.0499999999995611e+00,  5.9727325647627660e+00,  4.8020767696668361e-02
  3.0599999999995378e+00,  6.0399975288738519e+00,  4.8722533038772393e-02
  3.0699999999995145e+00,  6.1075538479513467e+00,  4.9428178630847919e-02
  3.0799999999994911e+00,  6.1753999994590068e+00,  5.0137570015395330e-02
  3.0899999999994678e+00,  6.2435344814505669e+00,  5.0850592356994684e-02
  3.0999999999994445e+00,  6.3119558141781074e+00,  5.1567149318058079e-02
  3.1099999999994212e+00,  6.3806625400746526e+00,  5.2287161941387300e-02
  3.1199999999993979e+00,  6.4496532226192462e+00,  5.3010567533280213e-02
  3.1299999999993746e+00,  6.5189264445525765e+00,  5.3737318541832606e-02
  3.1399999999993513e+00,  6.5884808058324040e+00,  5.4467381427525628e-02
  3.1499999999993280e+00,  6.6583149216209589e+00,  5.5200735526275239e-02
  3.1599999999993047e+00,  6.7284274204985319e+00,  5.5937371908034231e-02
  3.1699999999992814e+00,  6.7988169430092835e+00,  5.6677292236855123e-02
  3.1799999999992581e+00,  6.8694821405739699e+00,  5.7420507639873206e-02
  3.1899999999992348e+00,  6.9404216747521721e+00,  5.8167037593916587e-02
  3.1999999999992115e+00,  7.0116342168032721e+00,  5.8916908838915739e-02
  3.2099999999991882e+00,  7.0831184474788316e+00,  5.9670154326573591e-02
  3.2199999999991649e+00,  7.1548730569750436e+00,  6.0426812212496378e-02
  3.2299999999991416e+00,  7.2268967449795571e+00,  6.1186924898326521e-02
  3.2399999999991183e+00,  7.2991882181670071e+00,  6.1950538551870590e-02
  3.2499999999990949e+00,  7.3717461534232207e+00,  6.2717706067525802e-02
  3.2599999999990716e+00,  7.4445691581473135e+00,  6.3488486950909223e-02
  3.2699999999990483e+00,  7.5176557781801661e+00,  6.4262944167905497e-02
  3.2799999999990250e+00,  7.5910045157195105e+00,  6.5041141915776507e-02
  3.2899999999990017e+00,  7.6646138485328521e+00,  6.5823143872091983e-02
  3.2999999999989784e+00,  7.7384822478257203e+00,  6.6609011787896424e-02
  3.3099999999989551e+00,  7.8126081931232996e+00,  6.7398804372263005e-02
  3.3199999999989318e+00,  7.8869901833933858e+00,  6.8192576445203060e-02
  3.3299999999989085e+00,  7.9616267443177398e+00,  6.8990378339751399e-02
  3.3399999999988852e+00,  8.0365164320888987e+00,  6.9792255527560770e-02
  3.3499999999988619e+00,  8.1116578343835002e+00,  7.0598248434787250e-02
  3.3599999999988386e+00,  8.1870495692728955e+00,  7.1408392411681690e-02
  3.3699999999988153e+00,  8.2626902828188005e+00,  7.2222717814484097e-02
  3.3799999999987920e+00,  8.3385786460083953e+00,  7.3041250165652216e-02
  3.3899999999987687e+00,  8.4147133515460570e+00,  7.3864010364783086e-02
  3.3999999999987454e+00,  8.4910931108684107e+00,  7.4691014927847160e-02
  3.4099999999987221e+00,  8.5677166516070091e+00,  7.5522276239093189e-02
  3.4199999999986987e+00,  8.6445827156018762e+00,  7.6357802805566463e-02
  3.4299999999986754e+00,  8.7216900574763070e+00,  7.7197599508975770e-02
  3.4399999999986521e+00,  8.7990374437192109e+00,  7.8041667852855254e-02
  3.4499999999986288e+00,  8.8766236521842643e+00,  7.8890006204810195e-02
  3.4599999999986055e+00,  8.9544474718998490e+00,  7.9742610034785402e-02
  3.4699999999985822e+00,  9.0325077030854128e+00,  8.0599472150379894e-02
  3.4799999999985589e+00,  9.1108031572818966e+00,  8.1460582930053135e-02
  3.4899999999985356e+00,  9.1893326575226020e+00,  8.2325930554499105e-02
  3.4999999999985123e+00,  9.2680950384912020e+00,  8.3195501235950209e-02
  3.5099999999984890e+00,  9.3470891466332837e+00,  8.4069279444629191e-02
  3.5199999999984657e+00,  9.4263138402044468e+00,  8.4947248131189132e-02
  3.5299999999984424e+00,  9.5057679892512166e+00,  8.5829388943686274e-02
  3.5399999999984191e+00,  9.5854504755302017e+00,  8.6715682437594352e-02
  3.5499999999983958e+00,  9.6653601923759602e+00,  8.7606108277258093e-02
  3.5599999999983725e+00,  9.7454960445310626e+00,  8.8500645427368560e-02
  3.5699999999983492e+00,  9.8258569479515963e+00,  8.9399272333150287e-02
  3.5799999999983259e+00,  9.9064418296004355e+00,  9.0301967088306831e-02
  3.5899999999983025e+00,  9.9872496272382278e+00,  9.1208707589997107e-02
  3.5999999999982792e+00,  1.0068279289219387e+01,  9.2119471680379719e-02
  3.6099999999982559e+00,  1.0149529774297790e+01,  9.3034237274526310e-02
  3.6199999999982326e+00,  1.0231000051444660e+01,  9.3952982474826030e-02
  3.6299999999982093e+00,  1.0312689099679051e+01,  9.4875685672006868e-02
  3.6399999999981860e+00,  1.0394595907910219e+01,  9.5802325633258606e-02
  3.6499999999981627e+00,  1.0476719474790142e+01,  9.6732881577958119e-02
  3.6599999999981394e+00,  1.0559058808574258e+01,  9.7667333241496401e-02
  3.6699999999981161e+00,  1.0641612926988440e+01,  9.8605660927876218e-02
  3.6799999999980928e+00,  1.0724380857100476e+01,  9.9547845551792941e-02
  3.6899999999980695e+00,  1.0807361635194766e+01,  1.0049386867087555e-01
  3.6999999999980462e+00,  1.0890554306649070e+01,  1.0144371250885029e-01
  3.7099999999980229e+00,  1.0973957925812725e+01,  1.0239735997039233e-01
  3.7199999999979996e+00,  1.1057571555885589e+01,  1.0335479464844803e-01
  3.7299999999979763e+00,  1.1141394268797821e+01,  1.0431600082471935e-01
  3.7399999999979530e+00,  1.1225425145090098e+01,  1.0528096346402954e-01
  3.7499999999979297e+00,  1.1309663273794518e+01,  1.0624966820315709e-01
  3.7599999999979064e+00,  1.1394107752316398e+01,  1.0722210133485457e-01
  3.7699999999978830e+00,  1.1478757686316984e+01,  1.0819824978751237e-01
  3.7799999999978597e+00,  1.1563612189597460e+01,  1.0917810110127493e-01
  3.7899999999978364e+00,  1.1648670383984339e+01,  1.1016164340109121e-01
  3.7999999999978131e+00,  1.1733931399216484e+01,  1.1114886536732668e-01
  3.8099999999977898e+00,  1.1819394372833901e+01,  1.1213975620454038e-01
  3.8199999999977665e+00,  1.1905058450068340e+01,  1.1313430560891831e-01
  3.8299999999977432e+00,  1.1990922783735954e+01,  1.1413250373477869e-01
  3.8399999999977199e+00,  1.2076986534131843e+01,  1.1513434116052591e-01
  3.8499999999976966e+00,  1.2163248868926731e+01,  1.1613980885443012e-01
  3.8599999999976733e+00,  1.2249708963065993e+01,  1.1714889814054164e-01
  3.8699999999976500e+00,  1.2336365998670914e+01,  1.1816160066511205e-01
  3.8799999999976267e+00,  1.2423219164942292e+01,  1.1917790836384834e-01
  3.8899999999976034e+00,  1.2510267658066013e+01,  1.2019781343019645e-01
  3.8999999999975801e+00,  1.2597510681120047e+01,  1.2122130828489061e-01
  3.9099999999975568e+00,  1.2684947404379916e+01,  1.2224840591777668e-01
  3.9199999999975335e+00,  1.2772576367852615e+01,  1.2327925410566216e-01
  3.9299999999975102e+00,  1.2860394910046852e+01,  1.2431404235160733e-01
  3.9399999999974868e+00,  1.2948399439049577e+01,  1.2535294498848107e-01
  3.9499999999974635e+00,  1.3036585765812525e+01,  1.2639612073977660e-01
  3.9599999999974402e+00,  1.3124949383401123e+01,  1.2744370856533269e-01
  3.9699999999974169e+00,  1.3213485688862102e+01,  1.2849582249982444e-01
  3.9799999999973936e+00,  1.3302190147546021e+01,  1.2955254718591930e-01
  3.9899999999973703e+00,  1.3391058404095459e+01,  1.3061393492234344e-01
  3.9999999999973470e+00,  1.3480086347631628e+01,  1.3168000444434719e-01
  4.0099999999973237e+00,  1.3569270140425154e+01,  1.3275074129404682e-01
  4.0199999999973004e+00,  1.3658606219664549e+01,  1.3382609946386101e-01
  4.0299999999972771e+00,  1.3748091281217807e+01,  1.3490600394769789e-01
  4.0399999999972538e+00,  1.3837722252932167e+01,  1.3599035385834285e-01
  4.0499999999972305e+00,  1.3927496263391530e+01,  1.3707902582695966e-01
  4.0599999999972072e+00,  1.4017410610413977e+01,  1.3817187746751400e-01
  4.0699999999971839e+00,  1.4107462732093657e+01,  1.3926875075199474e-01
  4.0799999999971606e+00,  1.4197650181962832e+01,  1.4036947519582399e-01
  4.0899999999971373e+00,  1.4287970608904587e+01,  1.4147387079518964e-01
  4.0999999999971140e+00,  1.4378421741774671e+01,  1.4258175068967241e-01
  4.1099999999970906e+00,  1.4469001378262440e+01,  1.4369292354596350e-01
  4.1199999999970673e+00,  1.4559707377288499e+01,  1.4480719567300199e-01
  4.1299999999970440e+00,  1.4650537654156205e+01,  1.4592437288756488e-01
  4.1399999999970207e+00,  1.4741490177696788e+01,  1.4704426215305366e-01
  4.1499999999969974e+00,  1.4832562968737429e+01,  1.4816667301489259e-01
  4.1599999999969741e+00,  1.4923754099343810e+01,  1.4929141885426753e-01
  4.1699999999969508e+00,  1.5015061692421357e+01,  1.5041831797946492e-01
  4.1799999999969275e+00,  1.5106483921385083e+01,  1.5154719457073842e-01
  4.1899999999969042e+00,  1.5198019009716809e+01,  1.5267787949170045e-01
  4.1999999999968809e+00,  1.5289665230315542e+01,  1.5381021097761202e-01
  4.2099999999968576e+00,  1.5381420904611375e+01,  1.5494403520857669e-01
  4.2199999999968343e+00,  1.5473284401456567e+01,  1.5607920677453851e-01
  4.2299999999968110e+00,  1.5565254135833422e+01,  1.5721558903726252e-01
  4.2399999999967877e+00,  1.5657328567430605e+01,  1.5835305439499681e-01
  4.2499999999967644e+00,  1.5749506199140972e+01,  1.5949148445467676e-01
  4.2599999999967411e+00,  1.5841785575529149e+01,  1.6063077011745924e-01
  4.2699999999967178e+00,  1.5934165281308090e+01,  1.6177081158306317e-01
  4.2799999999966944e+00,  1.6026643939853869e+01,  1.6291151827914785e-01
  4.2899999999966711e+00,  1.6119220211777922e+01,  1.6405280872228667e-01
  4.2999999999966478e+00,  1.6211892793566989e+01,  1.6519461031703561e-01
  4.3099999999966245e+00,  1.6304660416294247e+01,  1.6633685909999230e-01
  4.3199999999966012e+00,  1.6397521844400419e+01,  1.6747949943571908e-01
  4.3299999999965779e+00,  1.6490475874540216e+01,  1.6862248367130886e-01
  4.3399999999965546e+00,  1.6583521334487838e+01,  1.6976577175629062e-01
  4.3499999999965313e+00,  1.6676657082094657e+01,  1.7090933083439336e-01
  4.3599999999965080e+00,  1.6769882004292512e+01,  1.7205313481341045e-01
  4.3699999999964847e+00,  1.6863195016136235e+01,  1.7319716391889883e-01
  4.3799999999964614e+00,  1.6956595059880875e+01,  1.7434140423711664e-01
  4.3899999999964381e+00,  1.7050081104089376e+01,  1.7548584725212923e-01
  4.3999999999964148e+00,  1.7143652142768342e+01,  1.7663048938145257e-01
  4.4099999999963915e+00,  1.7237307194529688e+01,  1.7777533151465805e-01
  4.4199999999963682e+00,  1.7331045301777099e+01,  1.7892037855827300e-01
  4.4299999999963449e+00,  1.7424865529916737e+01,  1.8006563899073708e-01
  4.4399999999963216e+00,  1.7518766966591784e+01,  1.8121112443009887e-01
  4.4499999999962982e+00,  1.7612748720940932e+01,  1.8235684921717224e-01
  4.4599999999962749e+00,  1.7706809922880669e+01,  1.8350283001622289e-01
  4.4699999999962516e+00,  1.7800949722411673e+01,  1.8464908543464165e-01
  4.4799999999962283e+00,  1.7895167288948830e+01,  1.8579563566337157e-01
  4.4899999999962050e+00,  1.7989461810675561e+01,  1.8694250213882715e-01
  4.4999999999961817e+00,  1.8083832493921626e+01,  1.8808970722726528e-01
  4.5099999999961584e+00,  1.8178278562245914e+01,  1.8923728155092337e-01
  4.5199999999961351e+00,  1.8272799249699226e+01,  1.9038528084432593e-01
  4.5299999999961118e+00,  1.8367393783594796e+01,  1.9153375522326122e-01
  4.5399999999960885e+00,  1.8462061370570790e+01,  1.9268274613048625e-01
  4.5499999999960652e+00,  1.8556801191288649e+01,  1.9383228978984277e-01
  4.5599999999960419e+00,  1.8651612401531931e+01,  1.9498241856151252e-01
  4.5699999999960186e+00,  1.8746494137299052e+01,  1.9613316137661560e-01
  4.5799999999959953e+00,  1.8841445521876974e+01,  1.9728454385441763e-01
  4.5899999999959720e+00,  1.8936465673358423e+01,  1.9843658836365577e-01
  4.5999999999959487e+00,  1.9031553711544642e+01,  1.9958931411146449e-01
  4.6099999999959254e+00,  1.9126708763608406e+01,  2.0074273726704939e-01
  4.6199999999959021e+00,  1.9221929968245149e+01,  2.0189687110532131e-01
  4.6299999999958787e+00,  1.9317216478301120e+01,  2.0305172615730882e-01
  4.6399999999958554e+00,  1.9412567462041093e+01,  2.0420731036197334e-01
  4.6499999999958321e+00,  1.9507982103312465e+01,  2.0536362921964976e-01
  4.6599999999958088e+00,  1.9603459600895992e+01,  2.0652068594997169e-01
  4.6699999999957855e+00,  1.9698999167323485e+01,  2.0767848165631236e-01
  4.6799999999957622e+00,  1.9794600027404659e+01,  2.0883701549691489e-01
  4.6899999999957389e+00,  1.9890261416653932e+01,  2.0999628486085170e-01
  4.6999999999957156e+00,  1.9985982579753514e+01,  2.1115628554584476e-01
  4.7099999999956923e+00,  2.0081762769137807e+01,  2.1231701193452390e-01
  4.7199999999956690e+00,  2.0177809668451513e+01,  2.1343523005410966e-01
  4.7299999999956457e+00,  2.0274422607283530e+01,  2.1454265923978655e-01
  4.7399999999956224e+00,  2.0371626581111695e+01,  2.1564512226357049e-01
  4.7499999999955991e+00,  2.0469400462466179e+01,  2.1674312052500000e-01
  4.7599999999955758e+00,  2.0567681226452887e+01,  2.1783853259612870e-01
  4.7699999999955525e+00,  2.0666380784366204e+01,  2.1893395687707040e-01
  4.7799999999955292e+00,  2.0765406581070046e+01,  2.2003206065624734e-01
  4.7899999999955059e+00,  2.0864679535898567e+01,  2.2113530247290669e-01
  4.7999999999954825e+00,  2.0964141363675186e+01,  2.2224571660831716e-01
  4.8099999999954592e+00,  2.1063755178396757e+01,  2.2336479715514615e-01
  4.8199999999954359e+00,  2.1163501990996991e+01,  2.2449357492800701e-01
  4.8299999999954126e+00,  2.1263375903100016e+01,  2.2563274466235694e-01
  4.8399999999953893e+00,  2.1363380434870908e+01,  2.2678277198665600e-01
  4.8499999999953660e+00,  2.1463523478606888e+01,  2.2794391799373606e-01
  4.8599999999953427e+00,  2.1563814266046251e+01,  2.2911631792797424e-01
  4.8699999999953194e+00,  2.1664261430644778e+01,  2.3030001868428565e-01
  4.8799999999952961e+00,  2.1764871811421859e+01,  2.3149500970846074e-01
  4.8899999999952728e+00,  2.1865649931027228e+01,  2.3270124211901019e-01
  4.8999999999952495e+00,  2.1966597962390210e+01,  2.3391863841967547e-01
  4.9099999999952262e+00,  2.2067716004538241e+01,  2.3514709546924292e-01
  4.9199999999952029e+00,  2.2169002517025618e+01,  2.3638648331187129e-01
  4.9299999999951796e+00,  2.2270454798024410e+01,  2.3763664213993660e-01
  4.9399999999951563e+00,  2.2372069427488032e+01,  2.3889737912882278e-01
  4.9499999999951330e+00,  2.2473842629966292e+01,  2.4016846627361543e-01
  4.9599999999951097e+00,  2.2575770538889028e+01,  2.4144963979088199e-01
  4.9699999999950863e+00,  2.2677849364029861e+01,  2.4274060119906660e-01
  4.9799999999950630e+00,  2.2780075476317485e+01,  2.4404101972861486e-01
  4.9899999999950397e+00,  2.2882445430145470e+01,  2.4535053585139432e-01
  4.9999999999950164e+00,  2.2984955944256345e+01,  2.4666876611201219e-01
  5.0099999999949931e+00,  2.3087603624753260e+01,  2.4800197391901216e-01
  5.0199999999949698e+00,  2.3190385513943284e+01,  2.4935000461815765e-01
  5.0299999999949465e+00,  2.3293298503538466e+01,  2.5072030134148832e-01
  5.0399999999949232e+00,  2.3396339465663626e+01,  2.5212112841472117e-01
  5.0499999999948999e+00,  2.3499505301669871e+01,  2.5356102553276377e-01
  5.0599999999948766e+00,  2.3602792976895099e+01,  2.5504852704300862e-01
  5.0699999999948533e+00,  2.3706199531580161e+01,  2.5659202881942106e-01
  5.0799999999948300e+00,  2.3809722073549935e+01,  2.5819974319872535e-01
  5.0899999999948067e+00,  2.3913357764353108e+01,  2.5987969448180559e-01
  5.0999999999947834e+00,  2.4017103804761277e+01,  2.6163972883025216e-01
  5.1099999999947601e+00,  2.4120957428848477e+01,  2.6348742428533334e-01
  5.1199999999947368e+00,  2.4224915882554647e+01,  2.6543031068508549e-01
  5.1299999999947135e+00,  2.4328976427483557e+01,  2.6747566311449883e-01
  5.1399999999946901e+00,  2.4433136330347494e+01,  2.6963062135321142e-01
  5.1499999999946668e+00,  2.4537392859895192e+01,  2.7190221347340426e-01
  5.1599999999946435e+00,  2.4641743285151005e+01,  2.7429737795292253e-01
  5.1699999999946202e+00,  2.4746184874340329e+01,  2.7682298546410267e-01
  5.1799999999945969e+00,  2.4850714894053020e+01,  2.7948586012330950e-01
  5.1899999999945736e+00,  2.4955330608311190e+01,  2.8229279976701366e-01
  5.1999999999945503e+00,  2.5060029277325150e+01,  2.8525059474853542e-01
  5.2099999999945270e+00,  2.5164808177221282e+01,  2.8836584591246978e-01
